,Task ID,TF1,TF2,TF3,TF16,TF17,TF19,TF20,TF21,TF23,TF27,TF32,TF33,TF37,TF52,TF67,TF69,TF85,TF105,TF113,SF1,SF2,SF3,SF4,SF5,SF6,SF7,SF8,SF9,SF10,SF11,SF12,SF13,SF14,SF15,SF16,SF17,SF18
7014,2021-07-08,-0.9915014164305948,0.691490930541218,0.7217001242170036,-0.7305654408857247,-0.2096372620370012,1.0,0.8866930171277998,0.9701003481466324,0.8947368421052633,0.3117068281596296,-0.3480582331181507,-0.0341094392524323,0.2524193944130872,-0.4310584958217269,-0.3718886477715191,1.0000000000000002,0.784129898416462,-0.9654383429672448,-0.4970364098221845,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7015,2021-07-15,-0.9971671388101984,0.7549034065772011,0.8923561462073724,-0.709924871490708,-0.2205155705366377,1.0,0.8866930171277998,0.9619086627073528,0.9473684210526314,0.2126653397139992,-0.3227423808575371,0.0013928716635531,0.3339094658211592,-0.4227019498607242,0.2351005640593638,1.0000000000000002,0.9999999999999998,-0.9726637764932564,-0.3259949195596952,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7016,2021-07-19,-0.9971671388101984,0.7891166494617312,1.0,-0.5519177540529849,-0.0949553759528094,1.0,0.8866930171277998,0.8783534712267049,0.9298245614035086,-0.4946286650009176,-0.3893866277948599,-0.0523951902800658,0.6289760201777743,-0.3147632311977715,-0.5479007907700789,1.0000000000000002,0.9232296362975918,-0.955081888246628,0.6900931414055884,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7017,2021-07-22,-0.9971671388101984,0.8192007078601977,0.9618502584817604,-0.6270462633451963,-0.3161987206496341,1.0,0.8866930171277998,0.8877739094818762,0.9298245614035086,0.2126653397139992,-0.3536068486208881,-0.0210049677220351,0.6362997940528792,-0.3718662952646239,-0.2778277697333432,1.0000000000000002,0.7121098636695675,-0.9684489402697496,-0.336155800169348,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7018,2021-08-30,-0.9971671388101984,0.9999999999999998,-0.0207381529759855,0.8896797153024902,0.7448193970965642,1.0,0.9617918313570488,-0.3663731312717591,0.4912280701754383,-0.9948615875435848,-0.0491439922473639,0.083444187249984,-0.0125433554648914,1.0,-0.7268252347659329,1.0000000000000002,-0.1357220980606204,1.0,-0.6409822184589331,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7019,2021-09-09,-0.9971671388101984,0.4375460846482819,0.5465113979177274,-0.416053776196124,-0.116558777339411,1.0,1.0,0.8238787630554989,0.9473684210526314,-0.2763308347096938,-0.0857673271890484,0.34582166136691,0.4998317583600822,-0.3997214484679665,-0.4641956233962353,1.0000000000000002,0.3581853806782611,-0.9546001926782274,-0.554614733276884,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7020,2021-09-14,-0.9971671388101984,0.2358059283291549,0.431408627694557,-0.2886516409648081,0.1098172903818901,1.0,1.0,0.7382756502150323,0.9649122807017544,-0.5161422380327221,-0.2305982771225543,0.2417109135611292,0.5417217007254977,-0.3454038997214484,-0.6605837800906067,1.0000000000000002,0.1405949237298271,-0.9290703275529866,-0.3564775613886537,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7021,2021-09-17,-0.9971671388101984,0.1900899572334462,0.4219311803006478,-0.3676551996836696,-0.000574558547516,1.0,1.0,0.771042391972149,0.9649122807017544,-0.5161422380327221,-0.1976167995747872,0.2796750724288477,0.5869627000497593,-0.403899721448468,-0.4177284673346351,1.0000000000000002,0.0972585782919548,-0.9553227360308284,-0.842506350550381,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7022,2021-09-20,-0.9971671388101984,0.0983630732930245,0.3586249862814341,-0.287465401344404,0.1511855058030411,1.0,1.0,0.7304935490477171,0.912280701754386,-0.3395728341732661,-0.2018267397731428,0.2970961006640791,0.4443179139185755,-0.3537604456824512,-0.5976203139011713,1.0000000000000002,0.0941881144964755,-0.9434007707129094,-0.5647756138865369,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7023,2021-09-21,-0.9971671388101984,0.0458634419702108,0.322878598586499,-0.3041518386714124,0.0898226529283334,1.0,1.0,0.7067376612738072,0.9473684210526314,-0.5294399977413572,-0.225889369175599,0.2768016287313684,0.3502329284462904,-0.3516713091922004,-0.0787291777466353,1.0000000000000002,0.0497877846588481,-0.9270231213872832,-0.7222692633361558,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7025,2021-09-23,-0.9971671388101984,-0.0048665388585755,0.2928245182644668,-0.2921312771846587,0.1535603477994409,1.0,1.0,0.72353061642433,0.9298245614035086,-0.5294399977413572,-0.2181699486190882,0.2778913950998509,0.4541377355137261,-0.4171309192200556,-0.7083560755754144,1.0000000000000002,0.0530733790573481,-0.9348506743737958,-0.8187976291278578,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7026,2021-09-24,-0.9971671388101984,-0.0287568205279458,0.2687745857637476,-0.3455911427441691,0.0605584709081856,1.0,1.0,0.7120622568093391,0.9473684210526314,-0.5294399977413572,-0.2521571048427422,0.2533095037169761,0.4141758058861911,-0.4296657381615598,-0.6434702267495351,1.0000000000000002,-0.0616893678242145,-0.9476156069364162,-0.8899237933954276,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7027,2021-09-27,-0.9971671388101984,-0.0759475003686771,0.2100677412572198,-0.3276393831553967,0.1457463515532233,1.0,1.0,0.7259881220561133,0.912280701754386,-0.5161422380327221,-0.22825055929901,0.280376972909959,0.3171987005082595,-0.437325905292479,-0.7089174175165084,1.0000000000000002,-0.0470162732207459,-0.9294315992292872,-0.2362404741744285,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7028,2021-09-28,-0.9971671388101984,-0.1287420734404956,0.1954194358839878,-0.3897983392645319,0.0684490749607382,1.0,1.0,0.7329510546795004,0.9298245614035086,-0.5009246319118,-0.229034239106646,0.294057031522331,0.3334709573299586,-0.4818941504178272,-0.651754484718378,1.0000000000000002,-0.0655873090475587,-0.936295761078998,-0.3056731583403895,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7029,2021-09-29,-0.9971671388101984,-0.1361156171656099,0.2001436681937676,-0.4775800711743763,0.0493737311832078,1.0,1.0,0.7653082121646535,0.9298245614035086,-0.5294399977413572,-0.2640341163553694,0.2650352908619096,0.3330842930347524,-0.4972144846796656,-0.6499190596163775,1.0000000000000002,-0.0619843707960592,-0.9435211946050096,-0.6071126164267571,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7030,2021-09-30,-0.9971671388101984,-0.0676891313965493,0.2104470945885528,-0.5028865164096477,-0.0584134523307926,1.0,1.0,0.7317223018636088,0.912280701754386,-0.5294399977413572,-0.301882308708151,0.2139039237647515,0.3695322412015769,-0.4477715877437326,-0.6165801620360486,1.0000000000000002,-0.1425241476748007,-0.9393063583815028,-0.7629127857747671,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7032,2021-10-02,-0.9971671388101984,-0.0983630732930247,0.2104420861039824,-0.3093712930011865,0.1648983031370896,1.0,1.0,0.6747900880606186,0.8771929824561404,-0.4698965259249849,-0.3284088546656587,0.1991897579437354,0.3676710580851048,-0.4011142061281336,-0.4941191085299907,1.0000000000000002,-0.1210219537936168,-0.9120905587668594,-0.911939034716342,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7033,2021-10-04,-0.9971671388101984,-0.2635304527355848,0.1340426252391395,-0.4533807829181491,-0.0233270770291489,1.0,1.0,0.7186156051607626,0.8771929824561404,-0.4698965259249849,-0.2407508653996544,0.2982621996846062,0.2501646926812642,-0.5285515320334262,-0.7089383804935616,1.0000000000000002,-0.2359254025582591,-0.9364161849710982,-0.3259949195596952,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7034,2021-10-05,-0.9971671388101984,-0.2591063265005162,0.1373756041985647,-0.2873072360616842,0.175163749186042,1.0,1.0,0.6403850092156467,0.912280701754386,-0.472239867869394,-0.2903020490162655,0.282778946409798,0.267150403590938,-0.4227019498607242,-0.7336646001312128,1.0000000000000002,-0.0979017320984847,-0.9144990366088632,-0.4326841659610499,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7035,2021-10-06,-0.9971671388101984,-0.2998082878631471,0.1228837072980335,-0.2976670620798725,0.1755467882177193,1.0,1.0,0.6838009420438262,0.9649122807017544,-0.4771806490774856,-0.2381977801455348,0.3323077292732856,0.2390717147188947,-0.4930362116991643,-0.7894338831585772,1.0000000000000002,-0.1495082808200953,-0.9336464354527938,-0.4377646062658764,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7036,2021-10-07,-0.9971671388101984,-0.3546674531779974,0.1042397795522245,-0.2970344009489913,0.1871145669743747,1.0,1.0,0.680524267868114,0.9298245614035086,-0.4980730953288442,-0.23529287000673,0.3486963672292316,0.2452504811337945,-0.4979108635097492,-0.6824031335768662,1.0000000000000002,-0.1823487529424394,-0.9465317919075144,-0.7883149872988993,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7037,2021-10-08,-0.9971671388101984,-0.2921398023890282,0.1267062806582648,-0.1120601028074332,0.2991151798368254,1.0,0.9117259552042158,0.5752611099733778,0.912280701754386,-0.4980730953288442,-0.3326941435704014,0.2742171807838836,0.3044283964874095,-0.3676880222841225,-0.5897250356176509,1.0000000000000002,-0.0307753602440012,-0.9029383429672448,-0.8577476714648603,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7038,2021-10-11,-0.9971671388101984,-0.4732340362778352,0.0383962024862443,-0.3725583234480023,0.1804496878231889,1.0,0.9117259552042158,0.70591849272988,0.912280701754386,-0.4980730953288442,-0.1718563825981833,0.4438424599640305,0.1298158003939991,-0.5717270194986073,-0.6962736367271358,1.0000000000000002,-0.1442854786322345,-0.9417148362235068,-0.4614733276883996,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7040,2021-10-14,-0.9971671388101984,-0.4888659489750775,0.0305950195646611,-0.4402530644523512,0.1498831730953385,1.0,1.0,0.6813434364120421,0.9298245614035086,-0.4980730953288442,-0.3110538222516683,0.3253179175796976,0.210986709120444,-0.5550139275766016,-0.7786472668548159,1.0000000000000002,-0.2099982810099838,-0.9331647398843932,-0.7679932260795936,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7042,2021-10-18,-0.9971671388101984,-0.569090104704321,-0.0031900037635226,-0.4945037564254644,0.2358371318037306,1.0,0.9117259552042158,0.6760188408765111,0.8947368421052633,-0.5657476813619616,-0.4240894325048097,0.2414236655785742,0.2407087548467223,-0.591225626740947,-0.7263624964576452,1.0000000000000002,-0.275215732216254,-0.9371387283236994,-0.3920406435224386,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7043,2021-10-19,-0.9971671388101984,-0.5652558619672615,0.0107730985387839,-0.5636219849742989,0.2423487953422456,1.0,0.9117259552042158,0.7091951669055914,0.8947368421052633,-0.4299750137636048,-0.4657443281316065,0.2058729781805692,0.2550705043265964,-0.5745125348189415,-0.7548294428894746,1.0000000000000002,-0.2246920760930308,-0.9371387283236994,-0.4191363251481795,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7044,2021-10-20,-0.9971671388101984,-0.5741041144373986,0.006046085646661,-0.4540134440490302,0.4354004673076188,1.0,0.9117259552042158,0.6862584476756095,0.9473684210526314,-0.4299750137636048,-0.5281386617153417,0.1503889974986554,0.2254315504322648,-0.5376044568245125,-0.6762928139691069,1.0000000000000002,-0.1492398953601772,-0.9264210019267822,-0.7832345469940728,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7045,2021-10-21,-0.9971671388101984,-0.519539890871553,0.028207974100207,-0.4253064452352717,0.251158693070824,1.0,0.9117259552042158,0.5969690763874671,0.9473684210526314,-0.4299750137636048,-0.5301710584856082,0.1499003837869683,0.2039689604800227,-0.4874651810584958,-0.5823181170588168,1.0000000000000002,-0.2475809964686182,-0.922567437379576,-0.7984758679085521,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7046,2021-10-22,-0.9971671388101984,-0.5602418522341838,0.0116101082329505,-0.4751285092922099,0.259891982993067,1.0,0.9117259552042158,0.620724964161377,0.9473684210526314,-0.4299750137636048,-0.5050815747356424,0.1774751614001508,0.1908299343549326,-0.5201949860724233,-0.6187370194528663,1.0000000000000002,-0.2324406353289918,-0.9194364161849712,-0.8543607112616427,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7047,2021-10-26,-0.9971671388101984,-0.5794130659194809,-0.0059206759420995,0.2967180703835499,0.8186693224039527,1.0,0.9117259552042158,0.3950440303092364,0.8947368421052633,-0.552534620759751,-0.4945769021228566,0.1963686279971563,-0.0234663194079924,-0.3767409470752089,-0.6707143328532553,1.0000000000000002,0.0387912715338603,-0.8191233140655106,-0.642675698560542,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7048,2021-10-27,-0.9971671388101984,-0.6080224155729244,-0.0242283393601956,0.1285092922103583,0.6794729382924123,1.0,0.9117259552042158,0.4069219741961913,0.8771929824561404,-0.552534620759751,-0.5471701836837589,0.1130440824592917,-0.0691307745988236,-0.458217270194986,-0.5208220592631125,1.0000000000000002,-0.1226371089475983,-0.8600674373795761,-0.7121083827265029,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7049,2021-10-28,-0.9971671388101984,-0.5820675416605221,0.0006806040850935,-0.1224990114669832,0.4529436549584402,1.0,0.9117259552042158,0.504812615195577,0.8771929824561404,-0.552534620759751,-0.3557916244904944,0.2698943291624172,-0.0623429144801093,-0.4853760445682451,-0.6736996160669573,1.0000000000000002,-0.2723647132329676,-0.8963150289017341,-0.7544453852667231,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7050,2021-10-29,-0.9971671388101984,-0.5422504055449049,0.0283183612146848,-0.0018189007512852,0.5379017121844716,1.0,0.9117259552042158,0.4532049969281182,0.8421052631578947,-0.552534620759751,-0.1962724386430265,0.4252442116400667,-0.0581940012166082,-0.4275766016713092,-0.1484326292619868,1.0000000000000002,-0.1708478301637082,-0.8612716763005781,-0.8662150719729043,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7051,2021-10-31,-0.9971671388101984,-0.567025512461289,0.0007117403073544,0.0959272439699479,0.5356800858007431,1.0,0.9117259552042158,0.3667827155437235,0.9473684210526314,-0.6664831519360804,-0.3031337141797678,0.3286708594898933,-0.0520695989683441,-0.4164345403899721,-0.232164970865344,1.0000000000000002,-0.1418176126762218,-0.8464595375722543,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7052,2021-11-02,-0.9971671388101984,-0.6428255419554638,-0.0411483203714813,0.0600237247924084,0.4829739150419425,1.0,0.9617918313570488,0.3696498054474708,0.9649122807017544,-0.6664831519360804,-0.3573601760442535,0.2732666040316422,-0.0615722066591637,-0.4909470752089135,-0.6904738797423884,1.0000000000000002,-0.2040870894937951,-0.8629576107899808,-0.7527519051651144,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7053,2021-11-03,-0.9971671388101984,-0.6159858427960478,-0.0371414324881551,-0.0567022538552777,0.6634619067682999,1.0,1.0,0.4785992217898838,1.0,-0.5700673357896074,-0.3343280146483076,0.2872489695111477,-0.1047041249550626,-0.5640668523676879,-0.571117676059892,1.0000000000000002,-0.1038661299328036,-0.8795761078998073,-0.8831498729889924,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7054,2021-11-05,-0.9971671388101984,-1.0,-1.0,-0.6493475682087784,-1.0,-1.0,0.9617918313570488,0.9897603932009011,-1.0,-0.6903118338768193,0.9999999999999998,1.0000000000000002,-1.0,-1.0,-0.2985896574882473,-0.9989997499374844,-1.0,-1.0,-0.9237933954276036,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7055,2021-11-08,-0.9971671388101984,-0.690901047043209,-0.0363861421331463,-0.2426255436931583,0.4000842685869692,1.0,1.0,0.5146426377227118,0.9298245614035086,-0.5623314840695097,-0.1342583747838259,0.4600828939633949,-0.0680360993522282,-0.6692200557103063,-0.2941160029037606,1.0000000000000002,-0.2519650450987847,-0.9203998073217726,-0.6223539373412362,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7056,2021-11-10,-0.9971671388101984,-0.5469694735289781,0.0742603024549091,0.0128113879003564,0.6006435055732182,1.0,1.0,0.4507474912963345,0.9298245614035086,-0.4980166292578947,-0.4050326666795196,0.2015402089390845,0.0015296053794853,-0.5188022284122562,-0.7017030477839417,1.0000000000000002,-0.114576236667035,-0.8922206165703276,-0.7002540220152413,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7057,2021-11-11,-0.9971671388101984,-0.4201445214570123,0.1941257062331935,-0.1572162910241203,0.346765235377485,1.0,1.0,0.6014745033790709,0.912280701754386,-0.4980166292578947,-0.1088177216768386,0.3948917721152831,0.0322093071486879,-0.5452646239554317,-0.7244680644572724,1.0000000000000002,0.0097979038436653,-0.9190751445086706,-0.781541066892464,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7058,2021-11-12,-0.9971671388101984,-0.3419849579708008,0.2423800839859002,-0.2459470146302891,0.3191098172903821,1.0,1.0,0.6067990989146019,0.9298245614035086,-0.5030985756433602,-0.2411068454644491,0.2842107408339662,0.0913374278824301,-0.495125348189415,-0.6981665159143935,1.0000000000000002,0.102065954391306,-0.8951107899807322,-0.7950889077053345,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7059,2021-11-15,-0.9971671388101984,-0.4637959003096888,0.1548804754079897,-0.2699881376037947,0.2505458306201404,1.0,1.0,0.5658406717182065,0.912280701754386,-0.440449469924759,-0.2932530542227041,0.236962488326925,0.052047524025526,-0.5459610027855153,-0.7064849357717675,1.0000000000000002,-0.0609296646078285,-0.904985549132948,-0.580016934801016,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7060,2021-11-16,-0.9971671388101984,-0.4882760654770683,0.1509248006396197,-0.1182285488335317,0.399777837361627,1.0,1.0,0.571574851525702,0.9298245614035086,-0.440449469924759,-0.2494654877784698,0.2807351177576098,0.0349823836412375,-0.5842618384401114,-0.7988594587669888,-0.9989997499374844,-0.032999016177897,-0.9089595375722545,-0.720575783234547,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7061,2021-11-17,-0.9971671388101984,-0.4272231234331219,0.1732097133959851,-0.1153024911032023,0.3615505420002298,1.0,0.8866930171277998,0.5175097276264595,0.9473684210526314,-0.4981295613997939,-0.2827434270210183,0.2678755477293455,0.1054382764019044,-0.4846796657381615,-0.5850891120626405,1.0000000000000002,-0.0034784809369399,-0.8874036608863198,-0.720575783234547,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7062,2021-11-18,-0.9971671388101984,-0.4343017254092317,0.16970270033634,-0.2074337682878617,0.3598651702608495,1.0,0.8866930171277998,0.6059799303706748,0.912280701754386,-0.4981295613997939,-0.2307911065551506,0.2908416691292832,0.1204075068043826,-0.5389972144846796,-0.4909956249490483,1.0000000000000002,-0.1277962011324036,-0.914378612716763,-0.8357324301439458,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
7064,2021-11-23,-0.9971671388101984,-0.4310573661701814,0.186202661641573,-0.4510083036773427,0.2358371318037306,1.0,0.8866930171277998,0.6944501331148891,0.912280701754386,-0.4833354508109939,-0.4530788089702493,0.0882554042994807,0.1606929670626564,-0.5647632311977715,-0.7606276470611071,-0.9989997499374844,-0.2638357158541746,-0.9364161849710982,-0.65961049957663,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-0.8181818181818181,0.3333333333333332,-1.0,-1.0,-0.6326530612244898,-1.0,1.0,-0.0526315789473683,-1.0,-1.0,0.2000000000000001,-0.7,1.0
